time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
7.85,0.265664,0.00606,-0.243625,-0.001202,2.817035,0.161369,2.886235,2.875928
7.9,0.266098,0.011215,-0.243679,-0.000869,2.813203,0.15922,2.885823,2.875495
7.95,0.266779,0.015906,-0.243717,-0.000552,2.810174,0.157233,2.88517,2.874814
8.0,0.267681,0.020029,-0.243741,-0.000258,2.807996,0.155451,2.884299,2.873912
8.05,0.268773,0.023496,-0.243751,7e-06,2.806698,0.15391,2.883238,2.87282
8.1,0.270021,0.026243,-0.243749,0.000239,2.806281,0.15264,2.882018,2.871572
8.15,0.271388,0.028226,-0.243736,0.000433,2.806724,0.15166,2.880674,2.870205
8.2,0.272834,0.029419,-0.243715,0.000585,2.807987,0.150983,2.879243,2.868759
8.25,0.27432,0.029823,-0.243687,0.000696,2.810008,0.150611,2.877764,2.867272
8.3,0.275808,0.029454,-0.243655,0.000763,2.812707,0.150541,2.876275,2.865785
8.35,0.277258,0.02835,-0.24362,0.000789,2.815991,0.15076,2.874816,2.864335
8.4,0.278636,0.026566,-0.243585,0.000773,2.819755,0.151248,2.873424,2.862957
8.45,0.279909,0.024172,-0.243551,0.000719,2.823887,0.151978,2.872131,2.861684
